universe,top_n,weighting,mode,interval,train_cagr,train_vol,train_sharpe,train_maxdd,train_mult,train_xsp,test_cagr,test_vol,test_sharpe,test_maxdd,test_mult,test_xsp,full_cagr,full_vol,full_sharpe,full_maxdd,full_mult,full_xsp,config
nasdaq10,5,capweight,drift_band,Q,0.127760448050529,0.22397775263721803,0.5704157959717793,-0.5822178124673544,4.225591414508677,1.5555561929394197,0.24192080442587982,0.24548280466346878,0.9854898177390792,-0.39756566911339175,6.226259886201282,1.969925447560978,0.17445393052913638,0.23287025635711214,0.7491464700481416,-0.5822178124673544,26.749261416856513,3.0897388977349136,nasdaq10/top5/cap/drift_band/Q
nasdaq10,5,capweight,drift_band,SA,0.12853437429083026,0.2239823153642944,0.5738594767259927,-0.5822178124673544,4.260480818602492,1.5683999403068896,0.24192080442587982,0.24548280466346878,0.9854898177390792,-0.39756566911339175,6.226259886201282,1.969925447560978,0.1748471843980668,0.23286046228559834,0.7508667752433665,-0.5822178124673544,26.93291624130447,3.110952397652184,nasdaq10/top5/cap/drift_band/SA
nasdaq10,5,capweight,drift_band,A,0.12949922339313513,0.2243047842838977,0.5773359841902916,-0.5822178124673544,4.304346955896084,1.5845482695781692,0.24192080442587982,0.24548280466346878,0.9854898177390792,-0.39756566911339175,6.226259886201282,1.969925447560978,0.17322892735861184,0.23211595797285012,0.7463033945252221,-0.5822178124673544,26.184771832596084,3.0245361469495564,nasdaq10/top5/cap/drift_band/A
nasdaq10,5,capweight,no_sell,M,0.12886807890073637,0.22622529469539374,0.5696448713847573,-0.5810824743582014,4.275605878812758,1.5739678901559635,0.22981300867484866,0.24340179867094136,0.9441713657405483,-0.3940165174523381,5.732092462885903,1.8135758893451335,0.17196635516445213,0.23251147637401393,0.7396037298728001,-0.5810824743582014,25.614836231977076,2.958704340717824,nasdaq10/top5/cap/no_sell/M
nasdaq10,5,capweight,no_sell,Q,0.12886807890073637,0.22622529469539374,0.5696448713847573,-0.5810824743582014,4.275605878812758,1.5739678901559635,0.22981300867484866,0.24340179867094136,0.9441713657405483,-0.3940165174523381,5.732092462885903,1.8135758893451335,0.17196635516445213,0.23251147637401393,0.7396037298728001,-0.5810824743582014,25.614836231977076,2.958704340717824,nasdaq10/top5/cap/no_sell/Q
nasdaq10,5,capweight,no_sell,SA,0.12886807890073637,0.22622529469539374,0.5696448713847573,-0.5810824743582014,4.275605878812758,1.5739678901559635,0.22981300867484866,0.24340179867094136,0.9441713657405483,-0.3940165174523381,5.732092462885903,1.8135758893451335,0.17196635516445213,0.23251147637401393,0.7396037298728001,-0.5810824743582014,25.614836231977076,2.958704340717824,nasdaq10/top5/cap/no_sell/SA
nasdaq10,5,capweight,no_sell,A,0.12886807890073637,0.22622529469539374,0.5696448713847573,-0.5810824743582014,4.275605878812758,1.5739678901559635,0.22981300867484866,0.24340179867094136,0.9441713657405483,-0.3940165174523381,5.732092462885903,1.8135758893451335,0.17196635516445213,0.23251147637401393,0.7396037298728001,-0.5810824743582014,25.614836231977076,2.958704340717824,nasdaq10/top5/cap/no_sell/A
nasdaq10,5,equal,full,M,0.14067378516405693,0.22553791761984396,0.6237256539770399,-0.5740964748859121,4.843452347963537,1.7830077629400158,0.2498938846839207,0.2558510144935429,0.9767164112230927,-0.4670738724555864,6.571828836264991,2.079259956730135,0.18548159352400595,0.2395921632406885,0.7741555108281051,-0.5740964748859121,32.37921993030043,3.740041032830863,nasdaq10/top5/equal/full/M
nasdaq10,5,equal,full,Q,0.14149845162048136,0.22526354103883386,0.6281462635628551,-0.5745049935241414,4.885591219001016,1.798520238088645,0.25144782640528396,0.25575114691696416,0.9831737977969758,-0.4571018416745961,6.641114061855793,2.101181099041237,0.18657902031274576,0.23940128012650386,0.7793568197052001,-0.5745049935241414,32.997376885350825,3.8114427646080626,nasdaq10/top5/equal/full/Q
nasdaq10,5,equal,full,SA,0.14326661953098263,0.22549355951567548,0.6353468357974245,-0.5809597400729263,4.977076136851097,1.8321983476270216,0.2521943039212049,0.2569689470965583,0.9814193768184788,-0.4714494467578523,6.674625430577182,2.111783756050972,0.18795335942736524,0.2401040135169331,0.7827997403055073,-0.5809597400729263,33.7873500620803,3.9026905495196176,nasdaq10/top5/equal/full/SA
nasdaq10,5,equal,full,A,0.14381001117144776,0.22616485258565197,0.6358636610743253,-0.5813925398964828,5.005504997323275,1.8426637915442605,0.25008232292530663,0.2597126826099507,0.9629191782709072,-0.46448420701518933,6.5801965930622135,2.0819074300696885,0.18747363911771564,0.24176986418553792,0.775421865538401,-0.5813925398964828,33.509584228458806,3.8706065271898917,nasdaq10/top5/equal/full/A
nasdaq10,5,equal,drift_band,M,0.13822751289350088,0.21457197895060276,0.644201137396988,-0.567770791723313,4.720404484448911,1.7377104666938767,0.24379766534647618,0.2495705584440748,0.9768686934324737,-0.45433903019388366,6.306131341735002,1.9951959656031673,0.1813903275358677,0.23162427661993942,0.7831231258781304,-0.567770791723313,30.170367017889742,3.484902071926709,nasdaq10/top5/equal/drift_band/M
nasdaq10,5,equal,drift_band,Q,0.13213227296568575,0.22329267614858223,0.5917447685465644,-0.5875178789095468,4.426171491791235,1.6293952253470123,0.24411612218560763,0.25421256307704876,0.9602834699857811,-0.452187382226347,6.319772802385969,1.9995119853275924,0.17716259359923714,0.23689710217157747,0.7478461829006401,-0.5875178789095468,28.038798904117826,3.2386900808119843,nasdaq10/top5/equal/drift_band/Q
nasdaq10,5,equal,drift_band,SA,0.14003456249173918,0.2214562558172866,0.632335094689198,-0.5817793154511169,4.811018773357658,1.7710680738200244,0.23748468815883306,0.2530428273589713,0.9385157865863267,-0.4488295298564763,6.041011647455352,1.911314784612229,0.183311358956465,0.23452883285475568,0.7816154488347716,-0.5817793154511169,31.189050139663255,3.6025675587138033,nasdaq10/top5/equal/drift_band/SA
nasdaq10,5,equal,drift_band,A,0.13291794146586167,0.22296586138419786,0.5961358417862345,-0.5817793154511169,4.463129808372085,1.6430005961929868,0.2408873644255427,0.2546176688506869,0.9460748168533587,-0.4515998183376744,6.182662774553069,1.956131763833399,0.18134044457916576,0.23643202633818555,0.7669876513251281,-0.5817793154511169,30.1443414183357,3.4818959213633023,nasdaq10/top5/equal/drift_band/A
